brand,brand_prefix,part_code,priority
Mitsubishi,MI,SBR,high
Mitsubishi,MI,ABR,high
Mitsubishi,MI,ABT,high
Mitsubishi,MI,ATG,high
Mitsubishi,MI,ODW,high
Mitsubishi,MI,ODP,high
Mitsubishi,MI,FF,high
Mitsubishi,MI,ATP,high
Mitsubishi,MI,CRB,high
Mitsubishi,MI,CVB,high
Nissan,NI,CKP,high
Mitsubishi,MI,TMM,high
Nissan,NI,CMP,high
Nissan,NI,CMS,high
Nissan,NI,CSF,high
Nissan,NI,CSR,high
Nissan,NI,EMG,high
Nissan,NI,EML,high
Nissan,NI,EMB,high
Nissan,NI,OPM,high
Nissan,NI,IMG,high
Nissan,NI,MAP,high
Nissan,NI,EMR,high
Nissan,NI,OPS,high
Nissan,NI,PCV,high
Nissan,NI,VCG,high
Nissan,NI,EXT,high
Nissan,NI,FAN,high
Nissan,NI,TSH,high
Nissan,NI,CFR,high
Nissan,NI,TST,high
Nissan,NI,RAB,high
Nissan,NI,SBF,high
Nissan,NI,SBR,high
Nissan,NI,SBRM,high
Nissan,NI,ABK,high
Nissan,NI,ABR,high
Nissan,NI,ATG,high
Nissan,NI,ATP,high
Nissan,NI,CRB,high
Nissan,NI,CVB,high
Nissan,NI,ABT,high
Nissan,NI,ODW,high
Nissan,NI,TMM,high
Opel,OP,CKP,high
Opel,OP,CMP,high
Opel,OP,CMS,high
Opel,OP,CSR,high
Opel,OP,CSF,high
Opel,OP,EMR,high
Opel,OP,EMB,high
Opel,OP,EMG,high
Opel,OP,OPS,high
Opel,OP,IMG,high
Opel,OP,MAF,high
Opel,OP,EML,high
Opel,OP,THB,high
Opel,OP,EXT,high
Opel,OP,FAN,high
Opel,OP,TSH,high
Opel,OP,CAB,high
Opel,OP,SBR,high
Opel,OP,SBFM,high
Opel,OP,SBF,high
Opel,OP,RAB,high
Opel,OP,ODP,high
Opel,OP,FF,high
Opel,OP,STM,high
Opel,OP,ODW,high
Opel,OP,ATG,high
Opel,OP,ATP,high
Opel,OP,CVB,high
Opel,OP,HUR,high
Opel,OP,TMM,high
Peugeot,PE,CKP,high
Peugeot,PE,CMP,high
Peugeot,PE,CMS,high
Peugeot,PE,EMB,high
Peugeot,PE,EMR,high
Peugeot,PE,EMG,high
Peugeot,PE,EML,high
Peugeot,PE,IMG,high
Peugeot,PE,MAF,high
Peugeot,PE,OPS,high
Peugeot,PE,THB,high
Peugeot,PE,CAB,high
Peugeot,PE,RAB,high
Peugeot,PE,SBF,high
Peugeot,PE,SBR,high
Peugeot,PE,FF,high
Peugeot,PE,ODP,high
Peugeot,PE,ODW,high
Peugeot,PE,STM,high
Peugeot,PE,ATG,high
Peugeot,PE,ATP,high
Peugeot,PE,CVB,high
Peugeot,PE,TMM,high
Peugeot,PE,HUR,high
Porsche,PO,CKP,high
Porsche,PO,CMP,high
Porsche,PO,CMS,high
Porsche,PO,CSF,high
Porsche,PO,CSR,high
Porsche,PO,EML,high
Porsche,PO,EMG,high
Porsche,PO,EMB,high
Porsche,PO,EMR,high
Porsche,PO,HGG,high
Porsche,PO,IMG,high
Porsche,PO,MAP,high
Porsche,PO,OPM,high
Porsche,PO,OPS,high
Porsche,PO,PCV,high
Porsche,PO,SPW,high
Porsche,PO,THB,high
Porsche,PO,VCG,high
Porsche,PO,EXT,high
Porsche,PO,RAD,high
Porsche,PO,FAN,high
Porsche,PO,TSH,high
Porsche,PO,TST,high
Porsche,PO,CAB,high
Porsche,PO,RAB,high
Porsche,PO,SBF,high
Porsche,PO,STM,high
Porsche,PO,SBR,high
Porsche,PO,ABT,high
Porsche,PO,ABR,high
Porsche,PO,FF,high
Porsche,PO,ODP,high
Porsche,PO,ABK,high
Porsche,PO,ATF,high
Porsche,PO,ODW,high
Porsche,PO,ATG,high
Porsche,PO,ATP,high
Porsche,PO,CRB,high
Porsche,PO,CLK,high
Porsche,PO,CVB,high
Porsche,PO,HUR,high
Porsche,PO,CVJ,high
Renault,RE,CKP,high
Porsche,PO,TMM,high
Renault,RE,CMS,high
Renault,RE,CMP,high
Renault,RE,CSF,high
Renault,RE,CSR,high
Renault,RE,EMB,high
Renault,RE,EML,high
Renault,RE,EMG,high
Renault,RE,EMR,high
Renault,RE,IMG,high
Renault,RE,MAF,high
Renault,RE,THB,high
Renault,RE,OPS,high
Renault,RE,FAN,high
Renault,RE,CAB,high
Renault,RE,RAB,high
Renault,RE,SBF,high
Renault,RE,SBR,high
Renault,RE,STM,high
Renault,RE,FF,high
Renault,RE,ODP,high
Renault,RE,ATG,high
Renault,RE,ODW,high
Renault,RE,ATP,high
Renault,RE,HUR,high
Renault,RE,CVB,high
Seat,SE,CKP,high
Renault,RE,TMM,high
Seat,SE,CMP,high
Seat,SE,CMS,high
Seat,SE,CSF,high
Seat,SE,CSR,high
Seat,SE,EML,high
Seat,SE,HGG,high
Seat,SE,EMG,high
Seat,SE,EMB,high
Seat,SE,EMR,high
Seat,SE,IMG,high
Seat,SE,MAP,high
Seat,SE,OPM,high
Seat,SE,OPS,high
Seat,SE,THB,high
Seat,SE,EXT,high
Seat,SE,PCV,high
Seat,SE,SPW,high
Seat,SE,VCG,high
Seat,SE,TSH,high
Seat,SE,RAD,high
Seat,SE,FAN,high
Seat,SE,TST,high
Seat,SE,CAB,high
Seat,SE,RAB,high
Seat,SE,SBF,high
Seat,SE,SR,high
Seat,SE,STM,high
Seat,SE,ABK,high
Seat,SE,ABR,high
Seat,SE,SBR,high
Seat,SE,ABT,high
Seat,SE,ODW,high
Seat,SE,ODP,high
Seat,SE,ATF,high
Seat,SE,ATG,high
Seat,SE,ATP,high
Seat,SE,CLK,high
Seat,SE,CRB,high
Seat,SE,CVB,high
Seat,SE,HUR,high
Seat,SE,TMM,high
Seat,SE,CVJ,high
Skoda,SK,CKP,high
Skoda,SK,CMS,high
Skoda,SK,CMP,high
Skoda,SK,EMG,high
Skoda,SK,EML,high
Skoda,SK,EMB,high
Skoda,SK,EMR,high
Skoda,SK,IMG,high
Skoda,SK,OPS,high
Skoda,SK,CAB,high
Skoda,SK,TSH,high
Skoda,SK,RAB,high
Skoda,SK,SBF,high
Skoda,SK,SBR,high
Skoda,SK,STM,high
Skoda,SK,SR,high
Skoda,SK,ODP,high
Skoda,SK,FF,high
Skoda,SK,ODW,high
Subaru,SU,CKP,high
Skoda,SK,ATP,high
Skoda,SK,ATG,high
Skoda,SK,CVB,high
Skoda,SK,HUR,high
Skoda,SK,TMM,high
Subaru,SU,CMP,high
Subaru,SU,CMS,high
Subaru,SU,CSF,high
Subaru,SU,CSR,high
Subaru,SU,EMB,high
Subaru,SU,EMG,high
Subaru,SU,EML,high
Subaru,SU,EMR,high
Subaru,SU,IMG,high
Subaru,SU,MAF,high
Subaru,SU,OPS,high
Subaru,SU,THB,high
Subaru,SU,TSH,high
Subaru,SU,CAB,high
Subaru,SU,RAB,high
Subaru,SU,SBR,high
Subaru,SU,SBF,high
Subaru,SU,FF,high
Subaru,SU,ODW,high
Subaru,SU,ATG,high
Subaru,SU,ODP,high
Subaru,SU,ATP,high
Subaru,SU,CVB,high
Subaru,SU,TMM,high
Suzuki,SZ,CKP,high
Suzuki,SZ,CMP,high
Suzuki,SZ,CMS,high
Suzuki,SZ,CSR,high
Suzuki,SZ,CSF,high
Suzuki,SZ,EML,high
Suzuki,SZ,EMB,high
Suzuki,SZ,EMG,high
Suzuki,SZ,EMR,high
Suzuki,SZ,IMG,high
Suzuki,SZ,MAF,high
Suzuki,SZ,MAP,high
Suzuki,SZ,OPS,high
Suzuki,SZ,THB,high
Suzuki,SZ,TSH,high
Suzuki,SZ,CAB,high
Suzuki,SZ,RAB,high
Suzuki,SZ,SBF,high
Suzuki,SZ,SR,high
Suzuki,SZ,ALB,high
Suzuki,SZ,SBR,high
Suzuki,SZ,STM,high
Suzuki,SZ,FF,high
Suzuki,SZ,ODP,high
Suzuki,SZ,ODW,high
Suzuki,SZ,ATG,high
Suzuki,SZ,ATP,high
Suzuki,SZ,HUR,high
Suzuki,SZ,CVB,high
Suzuki,SZ,CRB,high
Tesla,TS,CKP,high
Suzuki,SZ,TMM,high
Tesla,TS,CMP,high
Tesla,TS,CMS,high
Tesla,TS,CSR,high
Tesla,TS,CSF,high
Tesla,TS,EMB,high
Tesla,TS,EMG,high
Tesla,TS,EML,high
Tesla,TS,EMR,high
Tesla,TS,IC,high
Tesla,TS,HGG,high
Tesla,TS,MAF,high
Tesla,TS,IMG,high
Tesla,TS,MAP,high
Tesla,TS,OPM,high
Tesla,TS,PCV,high
Tesla,TS,OPS,high
Tesla,TS,SP,high
Tesla,TS,THB,high
Tesla,TS,TK,high
Tesla,TS,VCG,high
Tesla,TS,EXT,high
Tesla,TS,EXC,high
Tesla,TS,WP,high
Tesla,TS,VVT,high
Tesla,TS,FAN,high
Tesla,TS,TSH,high
Tesla,TS,TST,high
Tesla,TS,BJT,high
Tesla,TS,CAB,high
Tesla,TS,SBF,high
Tesla,TS,RAB,high
Tesla,TS,SBR,high
Tesla,TS,SPR,high
Tesla,TS,SPF,high
Tesla,TS,STM,high
Tesla,TS,ABK,high
Tesla,TS,ABR,high
Tesla,TS,ABT,high
Tesla,TS,AF,high
Tesla,TS,FF,high
Tesla,TS,ODP,high
Tesla,TS,ODW,high
Tesla,TS,OF,high
Tesla,TS,ATF,high
Tesla,TS,ATP,high
Tesla,TS,ATG,high
Tesla,TS,CMC,high
Tesla,TS,CLK,high
Tesla,TS,CRB,high
Tesla,TS,CVB,high
Tesla,TS,CVJ,high
Tesla,TS,HUF,high
Tesla,TS,HUR,high
Tesla,TS,TMM,high
Volkswagen,VW,CKP,high
Volkswagen,VW,EML,high
Volkswagen,VW,OPS,high
Volkswagen,VW,EMR,high
Volkswagen,VW,ABT,high
Volkswagen,VW,OCL,high
Volkswagen,VW,ABR,high
Volkswagen,VW,ABK,high
Volvo,VO,CKP,high
Volvo,VO,CMP,high
Volvo,VO,CMS,high
Volvo,VO,EML,high
Volvo,VO,EMG,high
Volvo,VO,EMB,high
Volvo,VO,EMR,high
Volvo,VO,MAF,high
Volvo,VO,IMG,high
Volvo,VO,OPS,high
Volvo,VO,THB,high
Volvo,VO,RHU,high
Volvo,VO,TSH,high
Volvo,VO,CAB,high
Volvo,VO,RAB,high
Volvo,VO,SBF,high
Volvo,VO,SBR,high
Volvo,VO,FF,high
Volvo,VO,ODP,high
Volvo,VO,ODW,high
Volvo,VO,TMM,high
Volvo,VO,CVB,high
Acura,AC,HLR,normal
Acura,AC,HLL,normal
Acura,AC,MUF,normal
Acura,AC,ACR,normal
Acura,AC,ML,normal
Acura,AC,TLL,normal
Acura,AC,RCK,normal
Acura,AC,PSR,normal
Acura,AC,MR,normal
Acura,AC,TRD,normal
Acura,AC,TLR,normal
Acura,AC,TER,normal
Acura,AC,FPR,normal
Acura,AC,INJ,normal
Acura,AC,BHF,normal
Acura,AC,CFLB,normal
Acura,AC,BMC,normal
Acura,AC,FPU,normal
Acura,AC,BHR,normal
Audi,AU,ACR,normal
Audi,AU,HLL,normal
Acura,AC,TUR,normal
Audi,AU,HLR,normal
Acura,AC,ALT,normal
Acura,AC,BAT,normal
Audi,AU,ML,normal
Audi,AU,MR,normal
Audi,AU,TLR,normal
Audi,AU,TLL,normal
Acura,AC,CFRB,normal
Acura,AC,SRS,normal
Audi,AU,RCK,normal
Audi,AU,PSR,normal
Audi,AU,TER,normal
Audi,AU,TRD,normal
Audi,AU,FPR,normal
Audi,AU,BHF,normal
Audi,AU,BHR,normal
Audi,AU,ALT,normal
BYD,BY,MUF,normal
BYD,BY,ACR,normal
BYD,BY,HTR,normal
BYD,BY,HLL,normal
BYD,BY,HLR,normal
BYD,BY,MR,normal
BYD,BY,ML,normal
BYD,BY,TLL,normal
BYD,BY,TLR,normal
BYD,BY,PSP,normal
BYD,BY,PSR,normal
BYD,BY,RCK,normal
BYD,BY,TER,normal
BYD,BY,TRD,normal
BYD,BY,FPR,normal
BYD,BY,FPU,normal
BYD,BY,INJ,normal
BYD,BY,BBR,normal
BYD,BY,BHF,normal
BYD,BY,BHR,normal
BYD,BY,BMC,normal
BYD,BY,CFLB,normal
BYD,BY,CFRB,normal
BYD,BY,INT,normal
BYD,BY,TGS,normal
BYD,BY,TCV,normal
BYD,BY,TUR,normal
BYD,BY,ALT,normal
BYD,BY,BAT,normal
BYD,BY,PDC,normal
Buick,BU,ACR,normal
Acura,AC,STA,normal
Buick,BU,MUF,normal
BYD,BY,TPM,normal
BYD,BY,WPM,normal
BYD,BY,STA,normal
Buick,BU,HLR,normal
Buick,BU,HLL,normal
Buick,BU,ML,normal
Buick,BU,MR,normal
Buick,BU,TLR,normal
Buick,BU,TLL,normal
Buick,BU,PSR,normal
Buick,BU,TEL,normal
Buick,BU,RCK,normal
Buick,BU,TER,normal
Buick,BU,FPR,normal
Buick,BU,TRD,normal
Buick,BU,FPU,normal
Buick,BU,INJ,normal
Buick,BU,BHF,normal
Buick,BU,BHR,normal
Buick,BU,BMC,normal
Buick,BU,CFLB,normal
Buick,BU,CFRB,normal
Buick,BU,ALT,normal
Buick,BU,TUR,normal
Buick,BU,BAT,normal
Buick,BU,STA,normal
Cadillac,CA,ACR,normal
Cadillac,CA,MR,normal
Cadillac,CA,ML,normal
Cadillac,CA,TLL,normal
Cadillac,CA,HLL,normal
Cadillac,CA,PSR,normal
Cadillac,CA,TLR,normal
Cadillac,CA,RCK,normal
Cadillac,CA,TER,normal
Cadillac,CA,INJ,normal
Cadillac,CA,BHF,normal
Cadillac,CA,TRD,normal
Cadillac,CA,FPU,normal
Cadillac,CA,FPR,normal
Buick,BU,STR,normal
Cadillac,CA,BMC,normal
Cadillac,CA,BHR,normal
Cadillac,CA,CFLB,normal
Cadillac,CA,CFRB,normal
Cadillac,CA,TUR,normal
Cadillac,CA,BAT,normal
Cadillac,CA,ALT,normal
Cadillac,CA,STA,normal
Changan,CG,MUF,normal
Changan,CG,ACC,normal
Changan,CG,ACR,normal
Changan,CG,HLL,normal
Cadillac,CA,HLR,normal
Cadillac,CA,MUF,normal
Changan,CG,MR,normal
Changan,CG,HLR,normal
Changan,CG,ML,normal
Changan,CG,TLL,normal
Changan,CG,TLR,normal
Changan,CG,PSP,normal
Changan,CG,PSR,normal
Changan,CG,RCK,normal
Changan,CG,TRD,normal
Changan,CG,TER,normal
Changan,CG,FPU,normal
Changan,CG,FPR,normal
Changan,CG,INJ,normal
Changan,CG,BMC,normal
Changan,CG,BHF,normal
Changan,CG,BHR,normal
Changan,CG,CFLB,normal
Changan,CG,CFRB,normal
Changan,CG,TAC,normal
Changan,CG,TUR,normal
Changan,CG,ALT,normal
Changan,CG,BAT,normal
Chery,CY,MUF,normal
Changan,CG,STA,normal
Chery,CY,ACC,normal
Chery,CY,ACR,normal
Chery,CY,ML,normal
Chery,CY,HLL,normal
Chery,CY,MR,normal
Chery,CY,TLL,normal
Chery,CY,HLR,normal
Chery,CY,TRD,normal
Chery,CY,TER,normal
Chery,CY,RCK,normal
Chery,CY,PSP,normal
Chery,CY,PSR,normal
Chery,CY,TLR,normal
Chery,CY,FPR,normal
Chery,CY,FPU,normal
Chery,CY,INJ,normal
Chery,CY,BMC,normal
Chery,CY,BHF,normal
Chery,CY,BHR,normal
Chery,CY,CFLB,normal
Chery,CY,CFRB,normal
Chery,CY,TUR,normal
Chery,CY,ALT,normal
Chery,CY,BAT,normal
Chery,CY,STA,normal
Chevrolet,CH,MUF,normal
Chery,CY,STR,normal
Chevrolet,CH,ACR,normal
Chevrolet,CH,HLR,normal
Chevrolet,CH,ML,normal
Chevrolet,CH,HLL,normal
Chevrolet,CH,MR,normal
Chevrolet,CH,TLL,normal
Chevrolet,CH,RCK,normal
Chevrolet,CH,PSR,normal
Chevrolet,CH,TLR,normal
Chevrolet,CH,TEL,normal
Chevrolet,CH,TER,normal
Chevrolet,CH,TRD,normal
Chevrolet,CH,FPR,normal
Chevrolet,CH,BHF,normal
Chevrolet,CH,ALT,normal
Chevrolet,CH,BHR,normal
Chevrolet,CH,RVC,normal
Chrysler,CR,MUF,normal
Chrysler,CR,ACR,normal
Chrysler,CR,HLR,normal
Chrysler,CR,HLL,normal
Chrysler,CR,ML,normal
Chrysler,CR,MR,normal
Chrysler,CR,TLL,normal
Chrysler,CR,TLR,normal
Chrysler,CR,PSR,normal
Chrysler,CR,RCK,normal
Chrysler,CR,TEL,normal
Chrysler,CR,TER,normal
Chrysler,CR,FPR,normal
Chrysler,CR,FPU,normal
Chrysler,CR,TRD,normal
Chrysler,CR,INJ,normal
Chrysler,CR,BDR,normal
Chrysler,CR,BHR,normal
Chrysler,CR,BHF,normal
Chrysler,CR,BMC,normal
Chrysler,CR,CFLB,normal
Chrysler,CR,CFRB,normal
Chrysler,CR,TUR,normal
Chrysler,CR,ALT,normal
Chrysler,CR,STA,normal
Chrysler,CR,TCM,normal
Chrysler,CR,BAT,normal
Citroen,CI,ACR,normal
Citroen,CI,HLL,normal
Citroen,CI,MR,normal
Citroen,CI,ML,normal
Citroen,CI,HLR,normal
Citroen,CI,TLL,normal
Citroen,CI,RCK,normal
Citroen,CI,PSR,normal
Citroen,CI,TLR,normal
Citroen,CI,TEL,normal
Citroen,CI,TRD,normal
Citroen,CI,TER,normal
Citroen,CI,FPR,normal
Citroen,CI,FPU,normal
Citroen,CI,BHR,normal
Citroen,CI,BHF,normal
Dodge,DG,MUF,normal
Citroen,CI,INJ,normal
Dodge,DG,HLL,normal
Dodge,DG,ACR,normal
Dodge,DG,HLR,normal
Citroen,CI,TUR,normal
Citroen,CI,ALT,normal
Citroen,CI,STA,normal
Citroen,CI,BAT,normal
Dodge,DG,ML,normal
Dodge,DG,TLL,normal
Dodge,DG,TER,normal
Dodge,DG,MR,normal
Dodge,DG,TLR,normal
Dodge,DG,RCK,normal
Dodge,DG,PSR,normal
Dodge,DG,FPU,normal
Dodge,DG,FPR,normal
Dodge,DG,TRD,normal
Dodge,DG,INJ,normal
Dodge,DG,BHF,normal
Dodge,DG,BHR,normal
Dodge,DG,ALT,normal
Dodge,DG,CFLB,normal
Dodge,DG,TUR,normal
Dodge,DG,CFRB,normal
Dodge,DG,BMC,normal
Dodge,DG,BAT,normal
Dodge,DG,STA,normal
Fiat,FI,HLL,normal
Fiat,FI,ACR,normal
Fiat,FI,HLR,normal
Fiat,FI,ML,normal
Fiat,FI,MR,normal
Fiat,FI,TLL,normal
Fiat,FI,PSR,normal
Fiat,FI,TLR,normal
Fiat,FI,TER,normal
Fiat,FI,RCK,normal
Fiat,FI,FPR,normal
Fiat,FI,TRD,normal
Fiat,FI,FPU,normal
Fiat,FI,INJ,normal
Fiat,FI,BHF,normal
Fiat,FI,BHR,normal
Fiat,FI,ALT,normal
Fiat,FI,BAT,normal
Fiat,FI,TUR,normal
Fiat,FI,STA,normal
Ford,FO,ACR,normal
Ford,FO,HLL,normal
Ford,FO,HLR,normal
Ford,FO,ML,normal
Ford,FO,MR,normal
Ford,FO,RKL,normal
Ford,FO,RKR,normal
Ford,FO,TLL,normal
Ford,FO,TLR,normal
Ford,FO,PSR,normal
Ford,FO,RCK,normal
Ford,FO,TER,normal
Ford,FO,BHR,normal
Ford,FO,BHF,normal
Ford,FO,FPU,normal
GMC,GM,MUF,normal
Ford,FO,ALT,normal
GMC,GM,ACR,normal
GMC,GM,HLR,normal
GMC,GM,HLL,normal
GMC,GM,ML,normal
GMC,GM,MR,normal
GMC,GM,TLL,normal
GMC,GM,PSR,normal
GMC,GM,TLR,normal
GMC,GM,TER,normal
GMC,GM,RCK,normal
GMC,GM,TRD,normal
GMC,GM,FPR,normal
GMC,GM,FPU,normal
GMC,GM,BHF,normal
GMC,GM,INJ,normal
GMC,GM,BMC,normal
GMC,GM,BHR,normal
GMC,GM,CFRB,normal
GMC,GM,BAT,normal
GMC,GM,ALT,normal
GMC,GM,TUR,normal
GMC,GM,CFLB,normal
GMC,GM,STA,normal
Geely,GL,MUF,normal
Geely,GL,ACC,normal
Geely,GL,ACR,normal
Geely,GL,HTR,normal
Geely,GL,HLL,normal
Geely,GL,HLR,normal
Geely,GL,ML,normal
Geely,GL,TLR,normal
Geely,GL,TLL,normal
Geely,GL,MR,normal
Geely,GL,PSP,normal
Geely,GL,PSR,normal
Geely,GL,RCK,normal
Geely,GL,TEL,normal
Geely,GL,TER,normal
Geely,GL,TRD,normal
Geely,GL,INJ,normal
Geely,GL,FPR,normal
Geely,GL,FPU,normal
Geely,GL,BHF,normal
Geely,GL,BHR,normal
Geely,GL,BBR,normal
Geely,GL,BMC,normal
Geely,GL,CFLB,normal
Geely,GL,CFRB,normal
Geely,GL,INT,normal
Geely,GL,TCV,normal
Geely,GL,TGS,normal
Geely,GL,TUR,normal
Geely,GL,ALT,normal
Geely,GL,BAT,normal
Geely,GL,TPM,normal
Geely,GL,STA,normal
Geely,GL,PDC,normal
Geely,GL,WPM,normal
Genesis,GE,MUF,normal
Genesis,GE,ACR,normal
Genesis,GE,HLL,normal
Genesis,GE,MR,normal
Genesis,GE,ML,normal
Genesis,GE,HLR,normal
Genesis,GE,TLL,normal
Genesis,GE,TLR,normal
Genesis,GE,PSP,normal
Genesis,GE,PSR,normal
Genesis,GE,RCK,normal
Genesis,GE,TER,normal
Genesis,GE,TRD,normal
Genesis,GE,FPR,normal
Genesis,GE,FPU,normal
Genesis,GE,INJ,normal
Genesis,GE,TUR,normal
Genesis,GE,BMC,normal
Genesis,GE,BHF,normal
Genesis,GE,BHR,normal
Genesis,GE,ALT,normal
Genesis,GE,SRS,normal
Genesis,GE,BAT,normal
Genesis,GE,STA,normal
Haval,HV,MUF,normal
Haval,HV,ACC,normal
Haval,HV,HLL,normal
Haval,HV,ACR,normal
Haval,HV,HLR,normal
Haval,HV,ML,normal
Haval,HV,TLL,normal
Haval,HV,MR,normal
Haval,HV,TLR,normal
Haval,HV,PSR,normal
Haval,HV,PSP,normal
Haval,HV,RCK,normal
Haval,HV,TER,normal
Haval,HV,FPR,normal
Haval,HV,TRD,normal
Haval,HV,FPU,normal
Haval,HV,INJ,normal
Haval,HV,BHF,normal
Haval,HV,BHR,normal
Haval,HV,BMC,normal
Haval,HV,CFLB,normal
Haval,HV,CFRB,normal
Haval,HV,TUR,normal
Haval,HV,ALT,normal
Haval,HV,BAT,normal
Haval,HV,STA,normal
Haval,HV,STR,normal
Honda,HO,HLR,normal
Honda,HO,MR,normal
Honda,HO,PSR,normal
Honda,HO,HLL,normal
Honda,HO,TLR,normal
Honda,HO,TLL,normal
Honda,HO,ACR,normal
Honda,HO,ML,normal
Honda,HO,RCK,normal
Honda,HO,TER,normal
Hyundai,HY,HLL,normal
Hyundai,HY,HLR,normal
Hyundai,HY,ML,normal
Hyundai,HY,MR,normal
Hyundai,HY,TLL,normal
Honda,HO,FPR,normal
Hyundai,HY,TLR,normal
Honda,HO,BHF,normal
Hyundai,HY,TER,normal
Hyundai,HY,FPR,normal
Infiniti,IN,MUF,normal
Infiniti,IN,ACR,normal
Infiniti,IN,HLL,normal
Infiniti,IN,HLR,normal
Infiniti,IN,MR,normal
Infiniti,IN,ML,normal
Infiniti,IN,TLL,normal
Infiniti,IN,PSR,normal
Infiniti,IN,TLR,normal
Infiniti,IN,TRD,normal
Infiniti,IN,TER,normal
Infiniti,IN,RCK,normal
Infiniti,IN,FPR,normal
Infiniti,IN,FPU,normal
Infiniti,IN,INJ,normal
Infiniti,IN,BMC,normal
Infiniti,IN,BHF,normal
Infiniti,IN,BHR,normal
Infiniti,IN,CFLB,normal
Infiniti,IN,CFRB,normal
Honda,HO,BHR,normal
Infiniti,IN,TUR,normal
Infiniti,IN,ALT,normal
Infiniti,IN,BAT,normal
Jeep,JP,HLL,normal
Jeep,JP,ACR,normal
Jeep,JP,HLR,normal
Jeep,JP,MUF,normal
Jeep,JP,ML,normal
Infiniti,IN,STA,normal
Jeep,JP,MR,normal
Jeep,JP,TLL,normal
Jeep,JP,TLR,normal
Jeep,JP,PSR,normal
Jeep,JP,TER,normal
Jeep,JP,RCK,normal
Jeep,JP,TRD,normal
Jeep,JP,FPR,normal
Jeep,JP,FPU,normal
Jeep,JP,INJ,normal
Jeep,JP,BHF,normal
Jeep,JP,BHR,normal
Jeep,JP,BAT,normal
Jeep,JP,TUR,normal
Jeep,JP,ALT,normal
Jeep,JP,STA,normal
Kia,KI,ACR,normal
Kia,KI,HLL,normal
Kia,KI,HLR,normal
Kia,KI,ML,normal
Kia,KI,MR,normal
Kia,KI,TLR,normal
Kia,KI,TLL,normal
Kia,KI,PSR,normal
Kia,KI,RCK,normal
Kia,KI,TER,normal
Kia,KI,FPR,normal
Kia,KI,BDR,normal
Kia,KI,BHF,normal
Kia,KI,BHR,normal
Land Rover,LR,MUF,normal
Land Rover,LR,ACR,normal
Land Rover,LR,HLL,normal
Land Rover,LR,ML,normal
Land Rover,LR,HLR,normal
Land Rover,LR,TLL,normal
Land Rover,LR,MR,normal
Land Rover,LR,PSR,normal
Land Rover,LR,TLR,normal
Land Rover,LR,RCK,normal
Land Rover,LR,TER,normal
Land Rover,LR,TRD,normal
Land Rover,LR,FPR,normal
Land Rover,LR,FPU,normal
Land Rover,LR,INJ,normal
Land Rover,LR,BHR,normal
Land Rover,LR,BHF,normal
Land Rover,LR,TUR,normal
Land Rover,LR,ALT,normal
Lexus,LX,ACR,normal
Land Rover,LR,BAT,normal
Land Rover,LR,STA,normal
Lexus,LX,HLL,normal
Lexus,LX,ML,normal
Lexus,LX,HLR,normal
Lexus,LX,MR,normal
Lexus,LX,TLL,normal
Lexus,LX,TLR,normal
Lexus,LX,PSR,normal
Lexus,LX,RCK,normal
Lexus,LX,TEL,normal
Lexus,LX,TER,normal
Lexus,LX,FPR,normal
Lexus,LX,TRD,normal
Lexus,LX,FPU,normal
Lexus,LX,INJ,normal
Lexus,LX,ABS,normal
Lexus,LX,BDR,normal
Lexus,LX,BHF,normal
Lexus,LX,BHR,normal
Lexus,LX,BMC,normal
Lexus,LX,BPR,normal
Lexus,LX,ALT,normal
Lexus,LX,TUR,normal
Lexus,LX,STA,normal
Lexus,LX,BAT,normal
Lexus,LX,TCM,normal
Mazda,MA,ACR,normal
Mazda,MA,HLL,normal
Mazda,MA,HLR,normal
Mazda,MA,ML,normal
Mazda,MA,MR,normal
Mazda,MA,TLL,normal
Mazda,MA,TLR,normal
Mazda,MA,PSR,normal
Mazda,MA,RCK,normal
Mazda,MA,FPR,normal
Mazda,MA,TER,normal
Mazda,MA,BHF,normal
Mazda,MA,BHR,normal
Mercedes-Benz,MB,HLR,normal
Mercedes-Benz,MB,HLL,normal
Mercedes-Benz,MB,ML,normal
Mercedes-Benz,MB,MR,normal
Mercedes-Benz,MB,TLL,normal
Mercedes-Benz,MB,TLR,normal
Mercedes-Benz,MB,TER,normal
Mitsubishi,MI,HLL,normal
Mitsubishi,MI,HLR,normal
Mitsubishi,MI,ACR,normal
Mitsubishi,MI,ML,normal
Mitsubishi,MI,MR,normal
Mitsubishi,MI,TLL,normal
Mitsubishi,MI,TLR,normal
Mitsubishi,MI,RCK,normal
Mitsubishi,MI,PSR,normal
Mitsubishi,MI,SCS,normal
Mitsubishi,MI,TER,normal
Mitsubishi,MI,SBT,normal
Mitsubishi,MI,FPR,normal
Mitsubishi,MI,BHR,normal
Mitsubishi,MI,BHF,normal
Nissan,NI,ACR,normal
Nissan,NI,HLL,normal
Nissan,NI,HLR,normal
Nissan,NI,TLL,normal
Nissan,NI,ML,normal
Nissan,NI,MR,normal
Nissan,NI,RCK,normal
Nissan,NI,TLR,normal
Nissan,NI,PSR,normal
Nissan,NI,TER,normal
Nissan,NI,BHF,normal
Nissan,NI,FPR,normal
Nissan,NI,BHR,normal
Opel,OP,HLL,normal
Opel,OP,ML,normal
Opel,OP,MR,normal
Opel,OP,HLR,normal
