brand,brand_prefix,part_code,part_name,priority,oem_number,source_name,source_url,retrieved_at
Mini,MN,FPR,Регулятор давления топлива,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20FPR%20%D0%A0%D0%B5%D0%B3%D1%83%D0%BB%D1%8F%D1%82%D0%BE%D1%80%20%D0%B4%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%20%D1%82%D0%BE%D0%BF%D0%BB%D0%B8%D0%B2%D0%B0,2026-05-12T09:05:08Z
Mini,MN,TEL,Рулевой наконечник левый,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20TEL%20%D0%A0%D1%83%D0%BB%D0%B5%D0%B2%D0%BE%D0%B9%20%D0%BD%D0%B0%D0%BA%D0%BE%D0%BD%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%20%D0%BB%D0%B5%D0%B2%D1%8B%D0%B9,2026-05-12T09:05:08Z
Mini,MN,BHR,Тормозной шланг задний,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20BHR%20%D0%A2%D0%BE%D1%80%D0%BC%D0%BE%D0%B7%D0%BD%D0%BE%D0%B9%20%D1%88%D0%BB%D0%B0%D0%BD%D0%B3%20%D0%B7%D0%B0%D0%B4%D0%BD%D0%B8%D0%B9,2026-05-12T09:05:08Z
Mini,MN,BMC,Главный тормозной цилиндр,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20BMC%20%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D1%8B%D0%B9%20%D1%82%D0%BE%D1%80%D0%BC%D0%BE%D0%B7%D0%BD%D0%BE%D0%B9%20%D1%86%D0%B8%D0%BB%D0%B8%D0%BD%D0%B4%D1%80,2026-05-12T09:05:08Z
Mini,MN,BHF,Тормозной шланг передний,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20BHF%20%D0%A2%D0%BE%D1%80%D0%BC%D0%BE%D0%B7%D0%BD%D0%BE%D0%B9%20%D1%88%D0%BB%D0%B0%D0%BD%D0%B3%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9,2026-05-12T09:05:08Z
Mini,MN,INJ,Форсунка топливная,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20INJ%20%D0%A4%D0%BE%D1%80%D1%81%D1%83%D0%BD%D0%BA%D0%B0%20%D1%82%D0%BE%D0%BF%D0%BB%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F,2026-05-12T09:05:08Z
Mini,MN,FPU,Топливный насос,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20FPU%20%D0%A2%D0%BE%D0%BF%D0%BB%D0%B8%D0%B2%D0%BD%D1%8B%D0%B9%20%D0%BD%D0%B0%D1%81%D0%BE%D1%81,2026-05-12T09:05:08Z
Mini,MN,TUR,Турбокомпрессор,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20TUR%20%D0%A2%D1%83%D1%80%D0%B1%D0%BE%D0%BA%D0%BE%D0%BC%D0%BF%D1%80%D0%B5%D1%81%D1%81%D0%BE%D1%80,2026-05-12T09:05:08Z
Mini,MN,ALT,Генератор,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ALT%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D1%82%D0%BE%D1%80,2026-05-12T09:05:08Z
Mini,MN,SRS,Блок SRS Airbag,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20SRS%20%D0%91%D0%BB%D0%BE%D0%BA%20SRS%20Airbag,2026-05-12T09:05:08Z
Mini,MN,STA,Стартер,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20STA%20%D0%A1%D1%82%D0%B0%D1%80%D1%82%D0%B5%D1%80,2026-05-12T09:05:08Z
Mini,MN,BAT,Аккумулятор,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20BAT%20%D0%90%D0%BA%D0%BA%D1%83%D0%BC%D1%83%D0%BB%D1%8F%D1%82%D0%BE%D1%80,2026-05-12T09:05:08Z
