brand,brand_prefix,part_code,priority
Opel,OP,EMR,high
Opel,OP,OPS,high
Opel,OP,IMG,high
Opel,OP,EXT,high
Opel,OP,THB,high
Opel,OP,EML,high
Opel,OP,FAN,high
Opel,OP,SBR,high
Opel,OP,ODP,high
Opel,OP,ODW,high
Opel,OP,ATG,high
Opel,OP,ATP,high
Opel,OP,CVB,high
Opel,OP,HUR,high
Opel,OP,TMM,high
Peugeot,PE,CKP,high
Peugeot,PE,CMP,high
Peugeot,PE,CMS,high
Peugeot,PE,EMB,high
Peugeot,PE,EMG,high
Peugeot,PE,EML,high
Peugeot,PE,EMR,high
Peugeot,PE,IMG,high
Peugeot,PE,MAF,high
Peugeot,PE,OPS,high
Peugeot,PE,THB,high
Peugeot,PE,CAB,high
Peugeot,PE,RAB,high
Peugeot,PE,SBF,high
Peugeot,PE,SBR,high
Peugeot,PE,STM,high
Peugeot,PE,FF,high
Peugeot,PE,ODP,high
Peugeot,PE,ODW,high
Peugeot,PE,ATG,high
Peugeot,PE,ATP,high
Peugeot,PE,CVB,high
Peugeot,PE,HUR,high
Peugeot,PE,TMM,high
Porsche,PO,CKP,high
Porsche,PO,CMP,high
Porsche,PO,CMS,high
Porsche,PO,CSF,high
Porsche,PO,CSR,high
Porsche,PO,EMB,high
Porsche,PO,EMG,high
Porsche,PO,EML,high
Porsche,PO,EMR,high
Porsche,PO,HGG,high
Porsche,PO,IMG,high
Porsche,PO,MAP,high
Porsche,PO,OPM,high
Porsche,PO,OPS,high
Porsche,PO,PCV,high
Porsche,PO,THB,high
Porsche,PO,VCG,high
Porsche,PO,EXT,high
Porsche,PO,FAN,high
Porsche,PO,RAD,high
Porsche,PO,TSH,high
Porsche,PO,TST,high
Porsche,PO,CAB,high
Porsche,PO,RAB,high
Porsche,PO,SBF,high
Porsche,PO,SBR,high
Porsche,PO,STM,high
Porsche,PO,ABK,high
Porsche,PO,ABR,high
Porsche,PO,ABT,high
Porsche,PO,FF,high
Porsche,PO,ODP,high
Porsche,PO,ODW,high
Porsche,PO,ATF,high
Porsche,PO,ATG,high
Porsche,PO,ATP,high
Porsche,PO,CLK,high
Porsche,PO,CRB,high
Porsche,PO,CVB,high
Porsche,PO,CVJ,high
Porsche,PO,HUR,high
Porsche,PO,TMM,high
Renault,RE,CKP,high
Renault,RE,CMP,high
Renault,RE,CMS,high
Renault,RE,CSF,high
Renault,RE,CSR,high
Renault,RE,EMB,high
Renault,RE,EMG,high
Renault,RE,EML,high
Renault,RE,EMR,high
Renault,RE,IMG,high
Renault,RE,MAF,high
Renault,RE,OPS,high
Renault,RE,THB,high
Renault,RE,FAN,high
Renault,RE,CAB,high
Renault,RE,RAB,high
Renault,RE,SBF,high
Renault,RE,SBR,high
Renault,RE,STM,high
Renault,RE,FF,high
Renault,RE,ODP,high
Renault,RE,ODW,high
Renault,RE,ATG,high
Renault,RE,ATP,high
Renault,RE,CVB,high
Renault,RE,HUR,high
Renault,RE,TMM,high
Opel,OP,STM,high
Opel,OP,TSH,high
Opel,OP,FF,high
Opel,OP,CAB,high
Opel,OP,MAF,high
Opel,OP,SBF,high
Opel,OP,RAB,high
Seat,SE,EML,high
Seat,SE,EMB,high
Seat,SE,CMP,high
Seat,SE,CKP,high
Seat,SE,EMG,high
Seat,SE,CSF,high
Mitsubishi,MI,SBF,high
Seat,SE,HGG,high
Seat,SE,MAP,high
Seat,SE,IMG,high
Seat,SE,EXT,high
Seat,SE,FAN,high
Seat,SE,VCG,high
Seat,SE,RAD,high
Seat,SE,OPS,high
Seat,SE,PCV,high
Seat,SE,OPM,high
Seat,SE,EMR,high
Seat,SE,TSH,high
Seat,SE,TST,high
Seat,SE,THB,high
Seat,SE,RAB,high
Seat,SE,ABK,high
Seat,SE,ABR,high
Seat,SE,ODP,high
Seat,SE,SR,high
Seat,SE,ATF,high
Seat,SE,ODW,high
Seat,SE,ATG,high
Seat,SE,ATP,high
Seat,SE,CLK,high
Seat,SE,CRB,high
Seat,SE,CAB,high
Seat,SE,SBF,high
Seat,SE,SBR,high
Seat,SE,CVB,high
Seat,SE,STM,high
Seat,SE,CVJ,high
Seat,SE,HUR,high
Seat,SE,TMM,high
Skoda,SK,EMB,high
Seat,SE,ABT,high
Skoda,SK,EMR,high
Skoda,SK,EML,high
Skoda,SK,IMG,high
Skoda,SK,CKP,high
Skoda,SK,OPS,high
Skoda,SK,CMP,high
Skoda,SK,CMS,high
Skoda,SK,CAB,high
Skoda,SK,RAB,high
Skoda,SK,EMG,high
Skoda,SK,SBF,high
Skoda,SK,SBR,high
Skoda,SK,SR,high
Skoda,SK,FF,high
Skoda,SK,STM,high
Skoda,SK,TSH,high
Skoda,SK,ODP,high
Skoda,SK,ODW,high
Skoda,SK,ATG,high
Skoda,SK,ATP,high
Skoda,SK,CVB,high
Skoda,SK,HUR,high
Mitsubishi,MI,MAP,high
Mitsubishi,MI,OPM,high
